ticket_number,issue_date,issue_time,marked_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,fine_amount,agency_desc,body_style_desc,loc_lat,loc_long,geolocation,color_desc,violation_description,meter_id
1108058221,2023-01-23T00:00:00.000,1500,0000,CA,202308,HOND,PA,WH,5604 VAN NUYS BL,9SL41,1,225078A,363,WESTERN,PASSENGER CAR,34.172239,-118.448606,"{'type': 'Point', 'coordinates': [-118.448606, 34.172239]}",,,
1108180802,2023-03-07T00:00:00.000,1725,0000,CA,202212,CHEV,PA,BK,TULLER AVE/VENICE BL,14Z21,1,4000A1,50,WESTERN,PASSENGER CAR,34.0123485,-118.418028,"{'type': 'Point', 'coordinates': [-118.418028, 34.0123485]}",BLACK,,
1108315386,2023-02-23T00:00:00.000,2343,0000,CA,202403,VOLK,PA,WH,EL CENTRO AVE/LEXING,6X26,1,8056E4,93,WESTERN,PASSENGER CAR,34.0925613,-118.3244734,"{'type': 'Point', 'coordinates': [-118.3244734, 34.0925613]}",,,
1108315390,2023-02-23T00:00:00.000,2348,0000,CA,202308,MAZD,PA,BK,EL CENTRO AVE/LEXING,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0925613,-118.3244734,"{'type': 'Point', 'coordinates': [-118.3244734, 34.0925613]}",BLACK,,
1108315401,2023-02-23T00:00:00.000,2352,0000,CA,202401,TESL,PA,WH,1226 EL CENTRO AVE,,1,8056E4,93,WESTERN,PASSENGER CAR,34.092682,-118.324352,"{'type': 'Point', 'coordinates': [-118.324352, 34.092682]}",,,
1108399025,2023-03-03T00:00:00.000,1720,0000,CA,202304,INFI,PA,BK,427 E 76TH PL,12Q21,1,22500F,68,WESTERN,PASSENGER CAR,33.9704886,-118.2677493,"{'type': 'Point', 'coordinates': [-118.2677493, 33.9704886]}",BLACK,,
1108399036,2023-03-03T00:00:00.000,1720,0000,CA,202111,DODG,PA,BK,435 E 76TH PL,12Q31,1,22500F,68,WESTERN,PASSENGER CAR,33.9704886,-118.2677493,"{'type': 'Point', 'coordinates': [-118.2677493, 33.9704886]}",BLACK,,
1108399040,2023-03-03T00:00:00.000,525,0000,CA,202312,NISS,PA,BK,82ND ST/TOWNE AVE,12Q31,1,8056E4,93,WESTERN,PASSENGER CAR,33.9646615,-118.2673363,"{'type': 'Point', 'coordinates': [-118.2673363, 33.9646615]}",BLACK,,
1108399051,2023-03-03T00:00:00.000,1725,0000,CA,202305,DODG,TR,SI,82ND ST/TOWNE AVE,12Q31,1,8056E4,93,WESTERN,TRAILER,33.9646615,-118.2673363,"{'type': 'Point', 'coordinates': [-118.2673363, 33.9646615]}",,,
1108399062,2023-03-03T00:00:00.000,1735,0000,CA,202105,INFI,PA,BK,84TH PL/AVALON BL,12Q31,1,4000A1,50,WESTERN,PASSENGER CAR,33.9619463,-118.2651446,"{'type': 'Point', 'coordinates': [-118.2651446, 33.9619463]}",BLACK,,
1108399073,2023-03-03T00:00:00.000,1740,0000,CA,202308,KIA,PA,GY,634 E 85TH ST,12Q31,1,22500H,68,WESTERN,PASSENGER CAR,33.9610427,-118.2651416,"{'type': 'Point', 'coordinates': [-118.2651416, 33.9610427]}",GREY,,
1108399084,2023-03-03T00:00:00.000,1703,0000,CA,202205,HOND,PA,GY,84TH/MAIN,,1,8056E4,93,WESTERN,PASSENGER CAR,33.962894,-118.2562232,"{'type': 'Point', 'coordinates': [-118.2562232, 33.962894]}",GREY,,
1108691216,2022-11-30T00:00:00.000,1430,0000,CA,202302,HOND,PA,BK,10314 FIRTH,18B54,1,80714,68,WESTERN,PASSENGER CAR,33.943153,-118.247845,"{'type': 'Point', 'coordinates': [-118.247845, 33.943153]}",BLACK,,
1108691220,2022-11-30T00:00:00.000,1430,0000,CA,202302,TOYO,PA,BK,10324 FIRTH,18B54,1,80714,68,WESTERN,PASSENGER CAR,33.943153,-118.247845,"{'type': 'Point', 'coordinates': [-118.247845, 33.943153]}",BLACK,,
1108691231,2022-11-30T00:00:00.000,1435,0000,CA,202303,TOYO,PA,WH,10324 FIRTH,18B54,1,80714,68,WESTERN,PASSENGER CAR,33.943153,-118.247845,"{'type': 'Point', 'coordinates': [-118.247845, 33.943153]}",,,
1108691242,2022-11-30T00:00:00.000,1435,0000,CA,202308,CHEV,TR,RE,10343 ANTWERP,18B54,1,80714,68,WESTERN,TRAILER,33.943147,-118.248571,"{'type': 'Point', 'coordinates': [-118.248571, 33.943147]}",,,
1108716836,2022-12-12T00:00:00.000,952,0000,CA,202206,BMW,PA,GY,3840 POTOMAC AVE,,1,22500H,68,WESTERN,PASSENGER CAR,34.0160213,-118.3459638,"{'type': 'Point', 'coordinates': [-118.3459638, 34.0160213]}",GREY,,
1108716980,2022-12-12T00:00:00.000,945,0000,CA,202212,TOYO,PA,GY,3840 POTOMAC AVE,,1,22500H,68,WESTERN,PASSENGER CAR,34.0160213,-118.3459638,"{'type': 'Point', 'coordinates': [-118.3459638, 34.0160213]}",GREY,,
1108716991,2022-12-12T00:00:00.000,949,0000,CA,202205,TOYO,PA,TA,3840 POTOMAC AVE,,1,22500H,68,WESTERN,PASSENGER CAR,34.0160213,-118.3459638,"{'type': 'Point', 'coordinates': [-118.3459638, 34.0160213]}",,,
1109275156,2022-12-27T00:00:00.000,2010,0000,CA,202209,MINI,PA,RE,SELMA/MCCADDEN,,1,4000A1,50,WESTERN,PASSENGER CAR,34.0889159,-118.3374536,"{'type': 'Point', 'coordinates': [-118.3374536, 34.0889159]}",,,
1109275171,2022-12-27T00:00:00.000,2045,0000,CA,202209,HOND,PA,SI,CHEROKEE/HOLLYWOOD,,1,5200,25,WESTERN,PASSENGER CAR,34.10176,-118.33474,"{'type': 'Point', 'coordinates': [-118.33474, 34.10176]}",,,
1109275182,2022-12-27T00:00:00.000,2053,0000,CA,202208,TOYO,PA,RE,LAS PALMAS/HOLLYWOOD,,1,4000A1,50,WESTERN,PASSENGER CAR,34.0907196,-118.3362935,"{'type': 'Point', 'coordinates': [-118.3362935, 34.0907196]}",,,
1109314522,2022-12-30T00:00:00.000,1215,0000,CA,202308,KIA,PA,BK,6600 TOPANGA CYN,,1,8056E4,93,WESTERN,PASSENGER CAR,34.1909216,-118.6042454,"{'type': 'Point', 'coordinates': [-118.6042454, 34.1909216]}",BLACK,,
1109314533,2022-12-30T00:00:00.000,1222,0000,CA,202307,TOYO,PA,GY,6600 TOPANGA CYN,,1,8056E4,93,WESTERN,PASSENGER CAR,34.1909216,-118.6042454,"{'type': 'Point', 'coordinates': [-118.6042454, 34.1909216]}",GREY,,
1109314544,2022-12-30T00:00:00.000,1428,0000,CA,202303,BMW,PA,WH,6600 TOPANGA CYN,,1,8069A,93,WESTERN,PASSENGER CAR,34.1909216,-118.6042454,"{'type': 'Point', 'coordinates': [-118.6042454, 34.1909216]}",,,
1109314555,2023-01-11T00:00:00.000,1130,0000,CA,202208,HOND,PA,BK,5200 RIGOLETTO ST,21A73,1,4000A1,50,WESTERN,PASSENGER CAR,34.164804,-118.624187,"{'type': 'Point', 'coordinates': [-118.624187, 34.164804]}",BLACK,,
1109316434,2023-01-08T00:00:00.000,730,0000,CA,202302,TOYO,PA,WH,5333 ZOO DR,,1,225078A,363,WESTERN,PASSENGER CAR,34.14946752,-118.2852133,"{'type': 'Point', 'coordinates': [-118.2852133, 34.14946752]}",,,
1109316445,2023-01-13T00:00:00.000,915,0000,CA,202011,FORD,TR,WH,5333 ZOO DR,,1,225078A,363,WESTERN,TRAILER,34.14946752,-118.2852133,"{'type': 'Point', 'coordinates': [-118.2852133, 34.14946752]}",,,
1109350874,2023-01-16T00:00:00.000,947,0000,CA,202307,,PA,WH,FLORENCE AV/BUDLONG,,1,22500F,68,WESTERN,PASSENGER CAR,33.9746035,-118.2962197,"{'type': 'Point', 'coordinates': [-118.2962197, 33.9746035]}",,,
1109350885,2023-01-16T00:00:00.000,953,0000,CA,202112,INFI,PA,WH,FLORENCE AV/BUDLONG,,1,4000A1,50,WESTERN,PASSENGER CAR,33.9746035,-118.2962197,"{'type': 'Point', 'coordinates': [-118.2962197, 33.9746035]}",,,
1109350896,2023-01-16T00:00:00.000,955,0000,CA,0,BMW,PA,PU,73RD ST/VERMONT AV,,1,8056E4,93,WESTERN,PASSENGER CAR,33.9736745,-118.2918874,"{'type': 'Point', 'coordinates': [-118.2918874, 33.9736745]}",,,
1109350922,2023-01-16T00:00:00.000,1020,0000,CA,0,FORD,TR,WH,GRAND AV/84TH ST,,1,21211B,93,WESTERN,TRAILER,33.9632471,-118.2802606,"{'type': 'Point', 'coordinates': [-118.2802606, 33.9632471]}",,,
1109353405,2023-01-10T00:00:00.000,2120,0000,CA,202207,DODG,TR,BK,65TH/VERMONT,Q40,1,4000A1,50,WESTERN,TRAILER,33.9805129,-118.291736,"{'type': 'Point', 'coordinates': [-118.291736, 33.9805129]}",BLACK,,
1109353416,2023-01-10T00:00:00.000,2120,0000,CA,202207,HOND,PA,WH,1041 W 65TH ST,Q40,1,4000A1,50,WESTERN,PASSENGER CAR,33.980524,-118.2918811,"{'type': 'Point', 'coordinates': [-118.2918811, 33.980524]}",,,
1109353475,2023-01-09T00:00:00.000,2350,0000,CA,202212,TOYO,PA,BK,102 W 75TH ST,,1,4000A1,50,WESTERN,PASSENGER CAR,33.971707,-118.274064,"{'type': 'Point', 'coordinates': [-118.274064, 33.971707]}",BLACK,,
1109353490,2023-01-11T00:00:00.000,10,0000,CA,201911,CHRY,PA,GY,245 W 74TH ST,Q40,1,4000A1,50,WESTERN,PASSENGER CAR,33.972516,-118.2762043,"{'type': 'Point', 'coordinates': [-118.2762043, 33.972516]}",GREY,,
1109425763,2023-01-09T00:00:00.000,440,0000,CA,202108,GMC,TR,WH,429 E 42ND PL,,1,6344K2,68,WESTERN,TRAILER,34.0062797,-118.2684675,"{'type': 'Point', 'coordinates': [-118.2684675, 34.0062797]}",,,
1109425774,2023-01-09T00:00:00.000,445,0000,CA,202212,NISS,PA,WH,429 E 42ND PL,,1,6344K2,68,WESTERN,PASSENGER CAR,34.0062797,-118.2684675,"{'type': 'Point', 'coordinates': [-118.2684675, 34.0062797]}",,,
1109425785,2023-01-09T00:00:00.000,445,0000,CA,202310,HOND,PA,BL,429 E 42ND PL,,1,6344K2,68,WESTERN,PASSENGER CAR,34.0062797,-118.2684675,"{'type': 'Point', 'coordinates': [-118.2684675, 34.0062797]}",BLUE,,
1109425796,2023-01-09T00:00:00.000,450,0000,CA,202212,TOYO,PA,SI,5413 S AVALON BL,,1,6344K2,68,WESTERN,PASSENGER CAR,33.993088,-118.2649454,"{'type': 'Point', 'coordinates': [-118.2649454, 33.993088]}",,,
1109425800,2023-01-09T00:00:00.000,455,0000,CA,202311,TOYO,PA,RE,5413 S AVALON BL,,1,6344K2,68,WESTERN,PASSENGER CAR,33.993088,-118.2649454,"{'type': 'Point', 'coordinates': [-118.2649454, 33.993088]}",,,
1109425822,2023-01-09T00:00:00.000,640,0000,CA,202210,FORD,TR,WH,3000 S MAPLE AVE,,1,8056E4,93,WESTERN,TRAILER,33.9042844,-118.2734445,"{'type': 'Point', 'coordinates': [-118.2734445, 33.9042844]}",,,
1109425866,2023-01-09T00:00:00.000,702,0000,CA,202207,DODG,TR,BK,300 E 25TH ST,,1,8056E4,93,WESTERN,TRAILER,34.0244936,-118.2658851,"{'type': 'Point', 'coordinates': [-118.2658851, 34.0244936]}",BLACK,,
1109425881,2023-01-09T00:00:00.000,750,0000,CA,200907,NOMA,MH,WH,5731 S FORTUNA ST,,1,4000A1,50,WESTERN,MOTOR HOME,33.9911545,-118.2454002,"{'type': 'Point', 'coordinates': [-118.2454002, 33.9911545]}",,,
1109425914,2023-01-15T00:00:00.000,1235,0000,CA,201608,HSCR,,TA,1100 E 14TH PL,,1,4000A1,50,WESTERN,,34.0283521,-118.2495787,"{'type': 'Point', 'coordinates': [-118.2495787, 34.0283521]}",,,
1109425925,2023-01-15T00:00:00.000,1515,0000,CA,202111,PRRO,HS,WH,700 E 17TH ST,,1,4000A1,50,WESTERN,,34.028886,-118.256237,"{'type': 'Point', 'coordinates': [-118.256237, 34.028886]}",,,
1109425936,2023-01-15T00:00:00.000,1520,0000,CA,201506,SWIN,HS,TA,747 E 17TH ST,,1,4000A1,50,WESTERN,,34.028886,-118.256237,"{'type': 'Point', 'coordinates': [-118.256237, 34.028886]}",,,
1109425951,2023-01-22T00:00:00.000,920,0000,CA,201608,JAMB,HS,GY,1100 E 14TH PL,,1,4000A1,50,WESTERN,,34.0283521,-118.2495787,"{'type': 'Point', 'coordinates': [-118.2495787, 34.0283521]}",GREY,,
1109425962,2023-01-22T00:00:00.000,925,0000,CA,202002,ROCK,MH,,1500 S ESSEX ST,,1,4000A1,50,WESTERN,MOTOR HOME,34.0275907,-118.2489391,"{'type': 'Point', 'coordinates': [-118.2489391, 34.0275907]}",,,
1109497130,2023-01-21T00:00:00.000,330,0000,OR,202207,VOLK,PA,GR,PARK VIEW/6TH ST,2Q32,1,8813B,63,WESTERN,PASSENGER CAR,34.0609268,-118.2779935,"{'type': 'Point', 'coordinates': [-118.2779935, 34.0609268]}",,,WAS92
1109498585,2022-12-23T00:00:00.000,135,0000,CA,202308,MERZ,PA,WH,HOLLYWOOD/WHITLEY,,1,22500I,293,WESTERN,PASSENGER CAR,34.1015921,-118.3333515,"{'type': 'Point', 'coordinates': [-118.3333515, 34.1015921]}",,,
1109507501,2023-02-06T00:00:00.000,905,0000,CA,202307,MERZ,PA,BK,6725 HOLLYWOOD,,1,8056E4,93,WESTERN,PASSENGER CAR,34.097877,-118.337004,"{'type': 'Point', 'coordinates': [-118.337004, 34.097877]}",BLACK,,
1109507512,2023-02-06T00:00:00.000,915,0000,CA,202308,NISS,PA,WH,7501 SUNSET BLVD,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0978502,-118.3531232,"{'type': 'Point', 'coordinates': [-118.3531232, 34.0978502]}",,,
1109507523,2023-02-06T00:00:00.000,1000,0000,CA,202304,TOYO,PA,WH,HOLLYWOOD/WILCOX,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0931076,-118.3310161,"{'type': 'Point', 'coordinates': [-118.3310161, 34.0931076]}",,,
1109507534,2023-02-06T00:00:00.000,1005,0000,CA,202402,INFI,PA,SI,1700 HUDSON,,1,8056E4,93,WESTERN,PASSENGER CAR,34.101712,-118.331955,"{'type': 'Point', 'coordinates': [-118.331955, 34.101712]}",,,
1109507545,2023-02-06T00:00:00.000,1010,0000,CA,202312,KIA,PA,GY,6500 YUCCA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.10392,-118.3315,"{'type': 'Point', 'coordinates': [-118.3315, 34.10392]}",GREY,,
1109507560,2023-02-07T00:00:00.000,1130,0000,CA,202304,INFI,PA,WH,1600 CAHUENGA BLVD,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0999513,-118.3294131,"{'type': 'Point', 'coordinates': [-118.3294131, 34.0999513]}",,,
1109507571,2023-02-07T00:00:00.000,130,0000,CA,202312,AUDI,PA,BK,1600 CAHUENGA BLVD,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0999513,-118.3294131,"{'type': 'Point', 'coordinates': [-118.3294131, 34.0999513]}",BLACK,,
1109507582,2023-02-07T00:00:00.000,136,0000,CA,202302,HOND,PA,BL,1637 CAHUENGA BLVD,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0999513,-118.3294131,"{'type': 'Point', 'coordinates': [-118.3294131, 34.0999513]}",BLUE,,
1109507593,2023-02-07T00:00:00.000,1045,0000,CA,202402,CHEV,PA,,6400 SELMA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.099716,-118.329791,"{'type': 'Point', 'coordinates': [-118.329791, 34.099716]}",,,
1109507604,2023-02-07T00:00:00.000,1051,0000,CA,202311,TSMR,PA,WH,1637 CAHUENGA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0999513,-118.3294131,"{'type': 'Point', 'coordinates': [-118.3294131, 34.0999513]}",,,
1109507615,2023-02-07T00:00:00.000,1054,0000,CA,202310,TOYO,PA,WH,1601 COSMO,,1,8056E4,93,WESTERN,PASSENGER CAR,34.09993,-118.32882,"{'type': 'Point', 'coordinates': [-118.32882, 34.09993]}",,,
1109507626,2023-02-07T00:00:00.000,1100,0000,CA,202212,NISS,PA,GR,6679 HOLLYWOOD BLVD,,1,8056E4,93,WESTERN,PASSENGER CAR,34.1012722,-118.3333711,"{'type': 'Point', 'coordinates': [-118.3333711, 34.1012722]}",,,
1109507630,2023-02-07T00:00:00.000,1130,0000,CA,202311,PORS,PA,SI,6600 HOLLYWOOD BLVD,,1,8056E4,93,WESTERN,PASSENGER CAR,34.1012722,-118.3333711,"{'type': 'Point', 'coordinates': [-118.3333711, 34.1012722]}",,,
1109507641,2023-02-08T00:00:00.000,1220,0000,CA,202211,TSMR,PA,GY,1700 LAS PALMAS,,1,8056E4,93,WESTERN,PASSENGER CAR,34.10169,-118.33614,"{'type': 'Point', 'coordinates': [-118.33614, 34.10169]}",GREY,,
1109507652,2023-02-08T00:00:00.000,1250,0000,CA,202303,NISS,PA,WH,1700 CAHUENGA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.1016134,-118.3295531,"{'type': 'Point', 'coordinates': [-118.3295531, 34.1016134]}",,,
1109507663,2023-02-08T00:00:00.000,1242,0000,CA,202311,MERZ,PA,BK,6400 SELMA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.099716,-118.329791,"{'type': 'Point', 'coordinates': [-118.329791, 34.099716]}",BLACK,,
1109507674,2023-02-08T00:00:00.000,1250,0000,CA,202212,MERZ,PA,GY,1721 LAS PALMAS,,1,8056E4,93,WESTERN,PASSENGER CAR,34.10169,-118.33614,"{'type': 'Point', 'coordinates': [-118.33614, 34.10169]}",GREY,,
1109507685,2023-02-08T00:00:00.000,1250,0000,CA,202310,AUDI,PA,WH,1721 LAS PALMAS,,1,8056E4,93,WESTERN,PASSENGER CAR,34.10169,-118.33614,"{'type': 'Point', 'coordinates': [-118.33614, 34.10169]}",,,
1109507696,2023-02-08T00:00:00.000,200,0000,CA,0,ROYS,,BK,LAS PALMAS/HOLLYWOOD,,1,5200A,25,WESTERN,,34.0907196,-118.3362935,"{'type': 'Point', 'coordinates': [-118.3362935, 34.0907196]}",BLACK,,
1109507700,2023-02-16T00:00:00.000,1020,0000,CA,0,BMW,,WH,6400 SELMA,,1,8056E4,93,WESTERN,,34.099716,-118.329791,"{'type': 'Point', 'coordinates': [-118.329791, 34.099716]}",,,
1109507711,2023-02-16T00:00:00.000,1021,0000,OR,202406,BENT,PA,BK,6300 SELMA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.09973,-118.327453,"{'type': 'Point', 'coordinates': [-118.327453, 34.09973]}",BLACK,,
1109507722,2023-02-16T00:00:00.000,1030,0000,CA,202404,BUIC,PA,WH,6400 SELMA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.099716,-118.329791,"{'type': 'Point', 'coordinates': [-118.329791, 34.099716]}",,,
1109507744,2023-02-17T00:00:00.000,1224,0000,CA,202310,TOYO,PA,BR,6400 SELMA,,1,8056E4,93,WESTERN,PASSENGER CAR,34.099716,-118.329791,"{'type': 'Point', 'coordinates': [-118.329791, 34.099716]}",,,
1109510006,2023-01-24T00:00:00.000,1650,0000,CA,202308,,PA,WH,3277 WILSHIRE BL,,1,8069A,93,WESTERN,PASSENGER CAR,34.061458,-118.2919856,"{'type': 'Point', 'coordinates': [-118.2919856, 34.061458]}",,,
1109510032,2023-01-24T00:00:00.000,1710,0000,CA,202306,MERZ,PA,BK,WILSHIRE BL/HOBART,,1,8069A,93,WESTERN,PASSENGER CAR,34.0617221,-118.3053673,"{'type': 'Point', 'coordinates': [-118.3053673, 34.0617221]}",BLACK,,
1109510043,2023-03-16T00:00:00.000,430,0000,CA,202308,CHEV,PA,WH,3377 WILSHIRE BL,,1,8069A,93,WESTERN,PASSENGER CAR,34.0612417,-118.2946201,"{'type': 'Point', 'coordinates': [-118.2946201, 34.0612417]}",,,
1109512305,2023-03-09T00:00:00.000,110,0000,CA,202307,MERZ,PA,BK,1500 WILCOX,,1,8056E4,93,WESTERN,PASSENGER CAR,34.098994,-118.331126,"{'type': 'Point', 'coordinates': [-118.331126, 34.098994]}",BLACK,,
1109514254,2023-02-22T00:00:00.000,1050,0000,CA,202312,CHEV,PA,BL,1141 S MENLO,,1,8056E4,93,WESTERN,PASSENGER CAR,34.24012,-116.86045,"{'type': 'Point', 'coordinates': [-116.86045, 34.24012]}",BLUE,,
1109774536,2023-02-22T00:00:00.000,1130,0000,CA,202108,NISS,,GY,1463 N EVERGREEN AVE,W4,1,8056E4,93,WESTERN,,34.0580589,-118.193766,"{'type': 'Point', 'coordinates': [-118.193766, 34.0580589]}",GREY,,
1109788890,2023-01-27T00:00:00.000,2000,0000,CA,202304,HOND,4D,GY,WILCOX N/O FOUNTAIN,6Z1,1,8069B,73,WESTERN,,34.09437,-118.33101,"{'type': 'Point', 'coordinates': [-118.33101, 34.09437]}",GREY,,
1109788912,2022-02-03T00:00:00.000,2330,0000,AZ,202310,DODG,PA,GY,HOLLYWOOD/CHEROKEE,,1,8056E4,93,WESTERN,PASSENGER CAR,34.0925904,-118.3352419,"{'type': 'Point', 'coordinates': [-118.3352419, 34.0925904]}",GREY,,
1109788923,2023-03-15T00:00:00.000,1910,0000,CA,202307,CHEV,,BL,SYCAMORE N/O HOLLYWO,06FB2,1,8069AP,93,WESTERN,,34.0910744,-118.3428177,"{'type': 'Point', 'coordinates': [-118.3428177, 34.0910744]}",BLUE,,
1110038646,2022-11-09T00:00:00.000,1905,0000,CA,0,DODG,VN,WH,CALIBURN DR N/O 88TH,,1,80714,68,WESTERN,VAN,33.9573517,-118.2629651,"{'type': 'Point', 'coordinates': [-118.2629651, 33.9573517]}",,,
1110038650,2022-11-19T00:00:00.000,2040,0000,CA,202309,CHEV,PA,WH,1433 BOLERO LN,,1,22500E,68,WESTERN,PASSENGER CAR,34.0624405,-118.2283478,"{'type': 'Point', 'coordinates': [-118.2283478, 34.0624405]}",,,
1110078362,2023-02-15T00:00:00.000,805,0000,CA,202308,JEEP,PA,GY,7407 MELROSE,,1,22500I,293,WESTERN,PASSENGER CAR,34.0836,-118.35126,"{'type': 'Point', 'coordinates': [-118.35126, 34.0836]}",GREY,,
1110078373,2023-02-15T00:00:00.000,2017,0000,CA,202303,JEEP,PA,BK,MELROSE PL/ALFRED,,1,22514,68,WESTERN,PASSENGER CAR,34.0835054,-118.3743368,"{'type': 'Point', 'coordinates': [-118.3743368, 34.0835054]}",BLACK,,
1110078384,2023-02-15T00:00:00.000,2020,0000,CA,202208,TOYO,PA,SI,8485 MELROSE PL,,1,8056E4,93,WESTERN,PASSENGER CAR,34.083664,-118.376125,"{'type': 'Point', 'coordinates': [-118.376125, 34.083664]}",,,
1110384026,2022-12-31T00:00:00.000,1006,0000,CA,202203,HOND,PA,BU,6600 TOPANGA CYN,,1,4000A1,50,WESTERN,PASSENGER CAR,34.1909216,-118.6042454,"{'type': 'Point', 'coordinates': [-118.6042454, 34.1909216]}",,,
1110384030,2022-12-31T00:00:00.000,1020,0000,CA,202207,NISS,PA,GY,6600 TOPANGA CYN BL,,1,4000A1,50,WESTERN,PASSENGER CAR,34.19167,-118.60212,"{'type': 'Point', 'coordinates': [-118.60212, 34.19167]}",GREY,,
1110384041,2022-12-31T00:00:00.000,1032,0000,CA,202210,NISS,PA,BK,6600 TOPANGA CYN,,1,4000A1,50,WESTERN,PASSENGER CAR,34.1909216,-118.6042454,"{'type': 'Point', 'coordinates': [-118.6042454, 34.1909216]}",BLACK,,
1110384052,2022-12-31T00:00:00.000,1035,0000,CA,202210,TOYO,VN,GY,6600 TOPANGA CYN BL,,1,4000A1,50,WESTERN,VAN,34.19167,-118.60212,"{'type': 'Point', 'coordinates': [-118.60212, 34.19167]}",GREY,,
1110384063,2022-12-31T00:00:00.000,1105,0000,CA,202304,BMW,PA,BL,21601 ERWIN ST,,1,5200A,25,WESTERN,PASSENGER CAR,34.18276534,-118.600241,"{'type': 'Point', 'coordinates': [-118.600241, 34.18276534]}",BLUE,,
1110504592,2022-12-28T00:00:00.000,1730,0000,CA,202209,HOND,PA,BL,1858 E 52ND ST,13B23,1,8069B,73,WESTERN,PASSENGER CAR,33.995349,-118.24021,"{'type': 'Point', 'coordinates': [-118.24021, 33.995349]}",BLUE,,
1110504603,2022-12-28T00:00:00.000,535,0000,CA,202207,HOND,PA,BL,1858 E 52ND ST,13B23,1,8069B,73,WESTERN,PASSENGER CAR,33.995349,-118.24021,"{'type': 'Point', 'coordinates': [-118.24021, 33.995349]}",BLUE,,
1110504625,2022-12-29T00:00:00.000,620,0000,CA,202306,CHEV,SU,GY,1763 E 53RD ST,,1,8058L,68,WESTERN,,33.9946482,-118.2432061,"{'type': 'Point', 'coordinates': [-118.2432061, 33.9946482]}",GREY,,
1110504636,2022-12-29T00:00:00.000,640,0000,CA,202107,HOND,PA,GY,5332 LONG BEACH,,1,8058L,68,WESTERN,PASSENGER CAR,33.85256,-118.19599,"{'type': 'Point', 'coordinates': [-118.19599, 33.85256]}",GREY,,
1110504640,2022-12-29T00:00:00.000,645,0000,CA,202208,DODG,PA,BK,5336 LONG BEACH,,1,8058L,68,WESTERN,PASSENGER CAR,33.85256,-118.19599,"{'type': 'Point', 'coordinates': [-118.19599, 33.85256]}",BLACK,,
1110504651,2022-12-29T00:00:00.000,648,0000,CA,202210,BMW,PA,GY,5332 LONG BEACH,,1,8058L,68,WESTERN,PASSENGER CAR,33.85256,-118.19599,"{'type': 'Point', 'coordinates': [-118.19599, 33.85256]}",GREY,,
1110504673,2022-12-30T00:00:00.000,507,0000,CA,202107,HOND,PA,GY,5332 LONG BEACH,,1,4000A1,50,WESTERN,PASSENGER CAR,33.85256,-118.19599,"{'type': 'Point', 'coordinates': [-118.19599, 33.85256]}",GREY,,
1110504684,2022-12-30T00:00:00.000,516,0000,CA,202111,JAGU,PA,BK,5332 LONG BEACH,,1,4000A1,50,WESTERN,PASSENGER CAR,33.85256,-118.19599,"{'type': 'Point', 'coordinates': [-118.19599, 33.85256]}",BLACK,,
1110862933,2022-12-28T00:00:00.000,2258,0000,CA,202304,BMW,PA,WH,FIGUEROA/70TH ST,12X4,1,22514,68,WESTERN,PASSENGER CAR,33.9764646,-118.2826966,"{'type': 'Point', 'coordinates': [-118.2826966, 33.9764646]}",,,
1110862944,2022-12-28T00:00:00.000,2300,0000,CA,202304,BMW,PA,BL,70TH ST/FIGUEROA,12X4,1,8056E4,93,WESTERN,PASSENGER CAR,33.9764646,-118.2826966,"{'type': 'Point', 'coordinates': [-118.2826966, 33.9764646]}",BLUE,,
1110862955,2022-12-28T00:00:00.000,2340,0000,CA,202311,LNDR,SU,BK,FIGUEROA/70TH ST,12X4,1,8056E4,93,WESTERN,,33.9764646,-118.2826966,"{'type': 'Point', 'coordinates': [-118.2826966, 33.9764646]}",BLACK,,
1110862966,2022-12-29T00:00:00.000,30,0000,CA,202301,HOND,PA,SI,FIGUEROA/70TH ST,12X4,1,8056E4,93,WESTERN,PASSENGER CAR,33.9764646,-118.2826966,"{'type': 'Point', 'coordinates': [-118.2826966, 33.9764646]}",,,
1110863445,2023-01-17T00:00:00.000,1325,0000,CA,202301,GMC,VN,WH,621 W 77TH ST,12Q34,1,8069AP,93,WESTERN,VAN,33.9695341,-118.2842534,"{'type': 'Point', 'coordinates': [-118.2842534, 33.9695341]}",,,
1110871904,2023-01-12T00:00:00.000,634,0000,CA,201909,NISS,PA,WH,62ND/FIGUEROA,12N34,1,22514,68,WESTERN,PASSENGER CAR,33.9832786,-118.2826844,"{'type': 'Point', 'coordinates': [-118.2826844, 33.9832786]}",,,
